feature_name,importance
DPC_TN,1
DPC_PW,1
CTDD_88,1
2_framed_TDE.GTA,1
3_framed_ACG,1
DPC_FM,1
DPC_FN,1
1_framed_TCG,1
DPC_AI,1
DPC_QG,1
DPC_PQ,1
1_framed_TDE.ACG,0
1_framed_ACG,0
CTDC_38,0
2_framed_GGG,0
1_framed_CCC,0
1_framed_TTT,0
CTDD_123,0
CTDD_125,0
2_framed_GCT,0
2_framed_GTC,0
CTDD_107,0
2_framed_TCG,0
2_framed_TTC,0
CTDD_147,0
CTDD_148,0
CTDD_149,0
CTDD_150,0
CTDD_60,0
2_framed_AAT,0
CTDD_122,0
CTDT_17,0
1_framed_TCC,0
CTDD_186,0
3_framed_GTG,0
CTDD_187,0
CTDD_188,0
3_framed_TAC,0
CTDD_189,0
CTDD_190,0
CTDD_195,0
3_framed_TTA,0
1_framed_AT.gap1,0
CTDD_29,0
CTDD_27,0
CTDD_124,0
3_framed_TDE.TTT,0
1_framed_TDE.CCG,0
DPC_IS,0
DPC_IN,0
DPC_II,0
2_framed_TDE.TCG,0
DPC_ID,0
DPC_IC,0
DPC_HY,0
DPC_HW,0
DPC_HV,0
DPC_HT,0
DPC_HN,0
DPC_HM,0
DPC_HK,0
DPC_HH,0
DPC_HG,0
DPC_HF,0
DPC_HD,0
DPC_HC,0
DPC_HA,0
DPC_GT,0
DPC_GQ,0
DPC_GP,0
DPC_GG,0
DPC_GE,0
DPC_GD,0
DPC_GC,0
DPC_IQ,0
2_framed_TDE.GTT,0
1_framed_TDE.CGC,0
DPC_IY,0
DPC_MQ,0
DPC_MP,0
DPC_ML,0
DPC_MK,0
DPC_MI,0
DPC_MH,0
DPC_MG,0
DPC_MF,0
DPC_ME,0
DPC_MC,0
DPC_LW,0
DPC_LN,0
DPC_LM,0
DPC_LI,0
DPC_LC,0
DPC_KY,0
DPC_KV,0
DPC_KQ,0
DPC_KP,0
DPC_KM,0
DPC_KK,0
DPC_KH,0
DPC_KG,0
DPC_KF,0
DPC_KC,0
DPC_GA,0
DPC_FW,0
DPC_FV,0
DPC_FT,0
DPC_CY,0
DPC_CW,0
DPC_CR,0
DPC_CQ,0
DPC_CP,0
DPC_CM,0
DPC_CI,0
DPC_CH,0
DPC_CF,0
DPC_CE,0
DPC_CD,0
DPC_CA,0
DPC_AW,0
DPC_AR,0
DPC_AN,0
DPC_AM,0
DPC_AK,0
DPC_AH,0
3_framed_TDE.CGA,0
DPC_AD,0
DPC_AC,0
3_framed_TDE.CGC,0
3_framed_TDE.CGT,0
3_framed_TDE.TCT,0
3_framed_TDE.TTA,0
DPC_DC,0
DPC_DD,0
DPC_DH,0
DPC_EV,0
DPC_FR,0
DPC_FQ,0
DPC_FP,0
DPC_FL,0
DPC_FK,0
DPC_FI,0
DPC_FH,0
DPC_FE,0
DPC_FD,0
DPC_EY,0
DPC_EW,0
DPC_ER,0
3_framed_TDE.ATA,0
DPC_EQ,0
DPC_EM,0
DPC_EH,0
DPC_EF,0
DPC_EC,0
DPC_DW,0
DPC_DS,0
3_framed_TDE.ACG,0
DPC_DQ,0
DPC_DN,0
DPC_DM,0
DPC_MR,0
DPC_MS,0
DPC_MW,0
DPC_TC,0
DPC_WL,0
DPC_WK,0
DPC_WI,0
DPC_WH,0
DPC_WF,0
DPC_WD,0
DPC_WC,0
DPC_VW,0
DPC_VV,0
DPC_VS,0
DPC_VR,0
DPC_VQ,0
DPC_VM,0
DPC_VH,0
DPC_VC,0
DPC_TY,0
DPC_TW,0
DPC_TV,0
DPC_TR,0
DPC_TL,0
DPC_TK,0
DPC_TI,0
DPC_TH,0
DPC_TG,0
DPC_TE,0
DPC_WM,0
DPC_WN,0
DPC_WP,0
DPC_YN,0
CTDC_29,0
CTDC_25,0
CTDC_18,0
1_framed_TDE.GTT,0
1_framed_TDE.TGC,0
1_framed_TDE.TTA,0
DPC_YY,0
DPC_YW,0
DPC_YR,0
DPC_YQ,0
DPC_YP,0
DPC_YM,0
DPC_WQ,0
2_framed_TDE.AAC,0
2_framed_TDE.AAT,0
DPC_YG,0
DPC_YE,0
DPC_YC,0
DPC_YA,0
DPC_WY,0
DPC_WW,0
DPC_WV,0
DPC_WT,0
DPC_WR,0
DPC_TD,0
DPC_SY,0
DPC_MY,0
DPC_SW,0
DPC_QA,0
DPC_PY,0
DPC_PV,0
2_framed_TDE.CGT,0
DPC_PM,0
DPC_PK,0
DPC_PH,0
DPC_PD,0
DPC_PC,0
DPC_NY,0
DPC_NW,0
DPC_NV,0
DPC_NT,0
DPC_NR,0
DPC_NQ,0
DPC_NP,0
DPC_NN,0
DPC_NM,0
DPC_NL,0
DPC_NK,0
DPC_NG,0
DPC_NF,0
DPC_NE,0
2_framed_TDE.CTT,0
DPC_NA,0
